Title,Creator,Category,Tags,Synopsis,Confidence,Episode Number,Episode Date,Edition,Source URL,Secondary URLs,Episode Video URL,Episode Blog URL
Stereographic Picture Projectors,,tip,,Maker Update resource,low,22,2017-02-22,main,https://www.thingiverse.com/glitchpudding/collections/stereoprojection,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
BuildTak Spatula,,tip,,Maker Update resource,low,22,2017-02-22,main,http://amzn.to/2kIzHN0,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
http://kk.org/cooltools/buildtak-spatula/,,tip,tool-review; cool-tools,Cool Tools product review,low,22,2017-02-22,main,http://kk.org/cooltools/buildtak-spatula/,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
"Laura, Cris and Linn Tips and Hacks",,tip,tutorial,"Laura, Cris and Linn Tips and Hacks.",high,22,2017-02-22,main,https://www.youtube.com/watch?v=Tj7Tbm_4548,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
https://www.youtube.com/watch?v=Azx4Bf2Hnow,,tip,youtube; maker-content,YouTube maker video,low,22,2017-02-22,main,https://www.youtube.com/watch?v=Azx4Bf2Hnow,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
https://www.youtube.com/watch?v=uWbGMAPg2uk,,tip,youtube; maker-content,YouTube maker video,low,22,2017-02-22,main,https://www.youtube.com/watch?v=uWbGMAPg2uk,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
Adam Savage Wookie Bandolier,,tip,,Maker Update resource,low,22,2017-02-22,main,https://youtu.be/1gJ4_Hc17cM,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
Infy Maker Awards,,tip,electronics; raspberry-pi; maker-electronics,Adafruit electronics component,low,22,2017-02-22,main,https://blog.adafruit.com/2017/02/19/infymakers-makers-wanted-infymakers-whyimake/,,https://youtube.com/watch?v=0bYUHvjHijA,https://www.makerprojectlab.com/cnc-garden-pods-wi-fi-weather-panels-maker-update-22/
Lo-Fi Voice Sampler (lonesoulsurfer),,project,diy; instructables,Instructables maker project guide,low,21,2017-02-15,main,https://www.instructables.com/id/Lo-Fi-Voice-Sampler-Circuit-Bending-/,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Original Project,Dani Dögenigt,project,,Maker Update resource,low,21,2017-02-15,main,http://www.dogenigt.com/2014/01/greeting-card-sampler-boxed.html,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Cheap Recorder Module,,project,,Maker Update resource,low,21,2017-02-15,main,http://www.ebay.com/itm/ISD1820-Voice-Recording-Sound-Recorder-Module-With-Micophone-0-5W-Loudspeaker-/191959331149?hash=item2cb1aaf14d:g:xLYAAOSwRGlXqCvP,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Vintage Intercom Enclosures,,project,,Maker Update resource,low,21,2017-02-15,main,http://www.ebay.com/sch/i.html?_odkw=transistor+intercom&_osacat=0&_from=R40&_trksid=p2045573.m570.l1313.TR0.TRC0.H0.Xvintage+intercom.TRS1&_nkw=vintage+intercom&_sacat=0,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Ben Light Flick Face,,project,,Maker Update resource,low,21,2017-02-15,main,https://www.instagram.com/p/BQRmpD_j0ny/?taken-by=blight_design,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Pi Cameras Compared,,tip,photography,Pi Cameras Compared.,high,21,2017-02-15,main,https://blog.adafruit.com/2017/02/10/raspberry-pi-camera-comparison-piday-raspberrypi-raspberry_pi/,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
PocketCHIP Review,,tip,,Maker Update resource,low,21,2017-02-15,main,http://makerprojectlab.com/pocket-chip-review/,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Trash to Treasure,,tip,diy; instructables,Instructables maker project guide,low,21,2017-02-15,main,https://www.instructables.com/contest/trashtotreasure2017/,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Shelving,,tip,diy; instructables,Instructables maker project guide,low,21,2017-02-15,main,https://www.instructables.com/contest/shelving2016/,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Valentines Day,,tip,diy; instructables,Instructables maker project guide,low,21,2017-02-15,main,https://www.instructables.com/contest/valentinesday2017/,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Microcontroller,,tip,diy; instructables,Instructables maker project guide,low,21,2017-02-15,main,https://www.instructables.com/contest/Microcontroller2017/,,https://youtube.com/watch?v=CAE-PJzmd_k,https://www.makerprojectlab.com/hacking-2-voice-recorder-maker-update-21/
Timelapse Mini Arduino Camera (Ruiz Bros),,project,arduino; photography,Timelapse Mini Arduino Camera (Ruiz Bros).,high,20,2017-02-08,main,https://learn.adafruit.com/portable-mini-timelapse-camera,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
Layer,Layer,project,youtube; maker-content,YouTube maker video,low,20,2017-02-08,main,https://www.youtube.com/watch?v=nk4mgITryCo,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
Raspberry Pi Billy Bass (Mari DeGrazia),,project,raspberry-pi,Raspberry Pi Billy Bass (Mari DeGrazia).,high,20,2017-02-08,main,https://anotherpiblog.blogspot.com/2017/01/billy-bass-alexa-and-raspberry-pi.html,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
https://www.youtube.com/watch?v=TLwf91aQHwI,,project,youtube; maker-content,YouTube maker video,low,20,2017-02-08,main,https://www.youtube.com/watch?v=TLwf91aQHwI,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
Internet Valentine (Becky Stern),,project,diy; instructables,Instructables maker project guide,low,20,2017-02-08,main,http://www.instructables.com/id/Internet-Valentine/,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
Pangolin 3D Print (Amao Chan),,project,3d-printing,Pangolin 3D Print (Amao Chan).,high,20,2017-02-08,main,https://www.thingiverse.com/thing:2064359,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
MacroFab FX Dev Board,,tip,,Maker Update resource,low,20,2017-02-08,main,https://www.crowdsupply.com/macrofab-inc/fx-development-board,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
Weld Plastic Using Dremel,,tip,,Maker Update resource,low,20,2017-02-08,main,http://makezine.com/2015/04/30/turn-dremel-tool-plastic-welder/,https://www.youtube.com/watch?v=r0zpqhhcmp4; https://youtu.be/tnnN2sBmPLg,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
"February 9 + 10 + 11, 2017",,tip,,"February 9 + 10 + 11, 2017.",low,20,2017-02-08,main,,,https://youtube.com/watch?v=t_ix-hGvaNQ,https://www.makerprojectlab.com/spy-cameras-internet-valentines-maker-update-20/
Locker Soda Vending Machine,,project,diy; instructables,Instructables maker project guide,low,19,2017-02-01,main,http://www.instructables.com/id/The-Soda-Locker-Vending-Machine/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
More on Arduino Coin-Op,,project,arduino,More on Arduino Coin-Op.,high,19,2017-02-01,main,http://www.instructables.com/id/Make-Money-with-Arduino/,http://stores.ebay.com/chowhe-electronics/Coin-acceptor-Coin-selector-/_i.html?_fsub=1555136013&_sid=797776253&_trksid=p4634.c0.m322,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Print-a-GIF,,project,,Maker Update resource,low,19,2017-02-01,main,https://youtu.be/roJq69vgE2U,https://github.com/stupotmcdoodlepip/Print-A-Gif,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
3D Printed String Launcher,,project,3d-printing,3D Printed String Launcher.,high,19,2017-02-01,main,http://www.thingiverse.com/thing:2023309,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
STEMtera on PreOrder,,tip,,Maker Update resource,low,19,2017-02-01,main,https://www.sparkfun.com/products/14082?,http://www.fourwalledcubicle.com/files/LUFA/Doc/130901/html/,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Pi On Switch,,tip,,Maker Update resource,low,19,2017-02-01,main,http://www.doctormonk.com/2017/01/on-switch-for-raspberry-pi.html,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Total Inventor's Manual,Sean Michael Ragan,tip,,Maker Update resource,low,19,2017-02-01,main,http://amzn.to/2jvvCLB,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Make XYZ,,tip,,Maker Update resource,low,19,2017-02-01,main,https://www.makexyz.com/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Epilog,,tip,diy; instructables,Instructables maker project guide,low,19,2017-02-01,main,http://www.instructables.com/contest/epilog8/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Bag,,tip,diy; instructables,Instructables maker project guide,low,19,2017-02-01,main,http://www.instructables.com/contest/bagcontest/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Shelving,,tip,diy; instructables,Instructables maker project guide,low,19,2017-02-01,main,http://www.instructables.com/contest/shelving2016/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Sci-Fi,,tip,diy; instructables,Instructables maker project guide,low,19,2017-02-01,main,http://www.instructables.com/contest/scifi2016/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Duct Tape,,tip,diy; instructables,Instructables maker project guide,low,19,2017-02-01,main,http://www.instructables.com/contest/ducttape2017/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Make It Glow,,tip,diy; instructables,Instructables maker project guide,low,19,2017-02-01,main,http://www.instructables.com/contest/makeitglow2016/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/gif-books-soda-lockers-maker-update-19/
Light-sensing Bristlebot,,project,robotics; sensor; arduino; autonomous,Light-seeking robot with photosensor.,high,18,2017-01-25,main,http://www.instructables.com/id/Light-Sensing-Bristlebot/,https://www.youtube.com/watch?v=CMfASw4i3zw&feature=youtu.be,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
Interactive Geodesic Dome,,project,led; kinetic-art; interactive,Interactive dome structure with LED lighting effects.,high,18,2017-01-25,main,http://www.instructables.com/id/Interactive-Geodesic-LED-Dome/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
Furby Hack,,project,electronics; toy-mod; hacking; learning,Modifying Furby toy for electronics learning.,high,18,2017-01-25,main,http://hackaday.com/2017/01/21/taking-control-of-your-furby/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
Ben Lights ITP100,,tip,,Maker Update resource,low,18,2017-01-25,main,https://www.instagram.com/blight_design/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
Vape Hardware Breakdown,,tip,,Maker Update resource,low,18,2017-01-25,main,https://www.sparkfun.com/news/2277?,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
Sparkfun Haptic Motor Driver,,tip,motors,Sparkfun Haptic Motor Driver.,high,18,2017-01-25,main,https://www.sparkfun.com/products/14031?,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
Domerama,,tip,,Maker Update resource,low,18,2017-01-25,main,http://www.domerama.com/,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
"January 27 + 28, 2017",,tip,,"January 27 + 28, 2017.",low,18,2017-01-25,main,,,https://youtube.com/watch?v=5rDFir-7tkQ,https://www.makerprojectlab.com/asus-tinker-board-challenges-raspberry-pi-maker-update-18/
Pi Camera Describes Image,,project,photography,Pi Camera Describes Image.,high,17,2017-01-18,main,https://blog.adafruit.com/2017/01/13/whatisit-smart-camera-piday-raspberrypi-raspberry_pi/,https://www.hackster.io/cchannon/raspberry-pi-smart-camera-a8c786?ref=channel&ref_id=425_published___&offset=3,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
Chip-E Robot,,project,robotics; electronics; learning; platform,Small robot platform for learning robotics.,high,17,2017-01-18,main,http://makezine.com/projects/chip-e-bipedal-bot/,,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
Laser-Cut Slot Together Octopus Lamp,,project,laser-cutting; acrylic; art; assembly; lighting,Laser-cut slot-together octopus lamp.,high,17,2017-01-18,main,http://makezine.com/projects/laser-cut-customizeable-octopus-lamp/,,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
Adalight for Circuit Playground,,project,led; neopixel; raspberry-pi; ambient-lighting; screen,Ambient lighting strip for screens.,high,17,2017-01-18,main,https://learn.adafruit.com/adalight-for-circuit-playground/overview,,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
Parametric Spring Contacts Battery Box,,tip,cad; 3d-printing; electronics; design-tool,Parametric battery box with spring contacts.,high,17,2017-01-18,main,http://www.thingiverse.com/thing:1755397,,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
Snap VCC,,tip,,Maker Update resource,low,17,2017-01-18,main,https://hackaday.io/project/6269-snapvcc,https://www.crowdsupply.com/electronut-labs/snapvcc,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
Best Shop Tips of 2016,,tip,,Maker Update resource,low,17,2017-01-18,main,http://makezine.com/2017/01/11/our-top-shop-tips-of-2016/,,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
Kickstarter Make 100,,tip,crowdfunding; make-media,Make: Media's 'Make 100' small-batch product crowdfunding program.,high,17,2017-01-18,main,https://www.kickstarter.com/make100,,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
"January 21 + 22, 2017",,tip,event,A dated event mention with no further context captured.,low,17,2017-01-18,main,,,https://youtube.com/watch?v=Kc3YCDER_aw,https://www.makerprojectlab.com/diy-camera-explains-your-picture-maker-update-17/
John Park's Overwatch Lucio Blaster,,project,cosplay; props,Project: John Park's Overwatch Lucio Blaster.,high,16,2017-01-11,main,https://blog.adafruit.com/2016/12/28/overwatch-lucios-prop-blaster-build-final-video-adafruit-johnedgarpark/,,https://youtube.com/watch?v=294aZxn7-GM,https://www.makerprojectlab.com/diy-overwatch-blasters-star-wars-interfaces-maker-update-16/
